Item URL,predicated language,actual language,Notes
https://404mike.github.io/whisper-cyw/dist/39027.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39028.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39029.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39030.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39038.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39064.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39065.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39066.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39067.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39068.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39069.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39070.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/39071.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/39072.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/39073.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39074.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39075.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39076.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39077.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39078.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39079.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39098.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39099.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39100.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39101.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/39102.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/39103.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/39104.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/39105.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39106.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39107.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39108.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39109.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39110.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39136.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39148.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39149.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39150.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/39151.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39152.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39153.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39154.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39155.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39156.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/39157.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/39158.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/39159.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/39160.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/39175.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39176.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39177.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39178.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39179.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39180.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39181.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39182.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/39183.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/39184.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/39185.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39186.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39187.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39200.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39202.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/39203.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/392434.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/395903.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/400526.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/401701.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/401705.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/401712.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/401715.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/401718.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/401741.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/458496.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/458499.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/458502.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/458505.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/458508.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/458511.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/458518.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/458521.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/458524.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/458527.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/458530.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/458935.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/458938.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/458941.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/458944.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/458966.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/458969.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/458972.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/458975.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/458978.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/458981.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459109.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459112.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459115.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459118.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459121.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459124.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459127.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459133.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459140.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459383.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459386.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459389.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459392.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459395.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459398.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459406.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459409.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459412.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459415.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459418.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459421.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459424.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459427.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459430.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459440.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459443.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459446.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459449.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459455.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459458.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459464.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459467.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459470.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459474.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459477.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459486.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459489.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459492.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459495.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459498.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459501.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459504.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459510.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459513.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459516.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459519.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459522.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459525.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459528.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459537.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459540.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459543.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459712.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459715.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459718.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459721.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459724.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459727.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459730.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459733.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459736.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459739.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459742.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459745.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459748.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459751.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459766.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459769.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459772.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459775.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459778.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459781.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459785.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459788.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459791.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459797.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459800.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459806.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459809.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459812.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459815.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459818.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459821.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459827.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459831.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459834.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459837.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459840.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459843.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459846.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459849.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459852.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459855.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459858.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459873.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459876.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459879.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459882.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459885.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459888.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459891.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459894.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/459897.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460073.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460076.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460079.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460082.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460087.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460090.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460093.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460096.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460099.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460102.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460105.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460108.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460111.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460117.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460120.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460123.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460126.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460130.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460133.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460136.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460139.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460142.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460145.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460148.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460151.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460645.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460648.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460651.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460654.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460657.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460662.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460665.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460668.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460671.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460674.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460677.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460682.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460685.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/460689.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460692.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460695.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460698.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460701.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460704.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460707.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460710.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460713.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460725.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460728.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460731.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460734.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460737.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460740.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460743.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460746.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460751.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460754.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460757.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460760.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460763.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460766.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460769.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460772.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460775.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460778.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460781.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460785.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460788.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460791.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460794.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460797.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460803.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460806.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460809.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460881.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460884.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460890.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460914.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460920.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460944.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460952.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460955.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460958.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460961.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460964.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460967.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460970.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460973.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460976.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460979.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460985.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460988.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460991.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460994.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/460998.html,cy,en,
